scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Tabernaemontana catharinensis,479950,Plantae,Plantae,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana catharinensis,Palo víbora,species
Trachelospermum jasminoides,169856,Plantae,Plantae,Magnoliopsida,Gentianales,Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Jazmín estrella,species
Tressensia viridis,1038536,Plantae,Plantae,Magnoliopsida,Gentianales,Apocynaceae,Tressensia,Tressensia viridis,,species
Tweedia brunonis,778609,Plantae,Plantae,Magnoliopsida,Gentianales,Apocynaceae,Tweedia,Tweedia brunonis,,species
Vinca major,53326,Plantae,Plantae,Magnoliopsida,Gentianales,Apocynaceae,Vinca,Vinca major,Hierba doncella del Mediterráneo,species
Blackstonia perfoliata,245746,Plantae,Plantae,Magnoliopsida,Gentianales,Gentianaceae,Blackstonia,Blackstonia perfoliata,,species
Centaurium pulchellum,76217,Plantae,Plantae,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium pulchellum,,species
Cicendia quadrangularis,57087,Plantae,Plantae,Magnoliopsida,Gentianales,Gentianaceae,Cicendia,Cicendia quadrangularis,,species
Zygostigma australe,1148744,Plantae,Plantae,Magnoliopsida,Gentianales,Gentianaceae,Zygostigma,Zygostigma australe,,species
Spigelia humboldtiana,285312,Plantae,Plantae,Magnoliopsida,Gentianales,Loganiaceae,Spigelia,Spigelia humboldtiana,cadillo,species
Cephalanthus glabratus,425207,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Cephalanthus,Cephalanthus glabratus,Sarandí Colorado,species
Galianthe centranthoides,511756,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galianthe,Galianthe centranthoides,,species
Galianthe fastigiata,993228,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galianthe,Galianthe fastigiata,,species
Galianthe laxa,992718,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galianthe,Galianthe laxa,,species
Galium aparine,53059,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium aparine,amor del hortelano,species
Galium atherodes,1234763,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium atherodes,,species
Galium bigeminum,1136842,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium bigeminum,,species
Galium ericoides,1126778,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium ericoides,,species
Galium hirtum,1145206,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium hirtum,,species
Galium hypocarpium,291391,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium hypocarpium,Coralito,species
Galium latoramosum,791703,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium latoramosum,,species
Galium ostenianum,1042882,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium ostenianum,,species
Gardenia jasminoides fortuniana,460625,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Gardenia,Gardenia jasminoides,,subspecies
Gardenia thunbergia,466979,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Gardenia,Gardenia thunbergia,,species
Guettarda uruguensis,431083,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Guettarda,Guettarda uruguensis,Jazmín del País,species
Ixora chinensis,133308,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora chinensis,Coralito chino,species
Manettia cordifolia,367032,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Manettia,Manettia cordifolia,,species
Mitracarpus hirtus,165482,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Mitracarpus,Mitracarpus hirtus,,species
Mitracarpus megapotamicus,1089995,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Mitracarpus,Mitracarpus megapotamicus,,species
Oldenlandia salzmannii,133307,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Oldenlandia,Oldenlandia salzmannii,,species
Psychotria carthagenensis,286252,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria carthagenensis,Jazmín de la costa,species
Richardia brasiliensis,167940,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Richardia,Richardia brasiliensis,,species
Richardia humistrata,167941,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Richardia,Richardia humistrata,,species
Richardia stellaris,417769,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Richardia,Richardia stellaris,,species
Spermacoce dasycephala,711077,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce dasycephala,,species
Spermacoce riparia,1264991,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce riparia,,species
Spermacoce tenella,169167,Plantae,Plantae,Magnoliopsida,Gentianales,Rubiaceae,Spermacoce,Spermacoce tenella,,species
Melianthus major,181791,Plantae,Plantae,Magnoliopsida,Geraniales,Francoaceae,Melianthus,Melianthus major,,species
Viviania albiflora,1040090,Plantae,Plantae,Magnoliopsida,Geraniales,Francoaceae,Viviania,Viviania albiflora,,species
Erodium malacoides,77056,Plantae,Plantae,Magnoliopsida,Geraniales,Geraniaceae,Erodium,Erodium malacoides,hierba de San Roberto,species
Geranium dissectum,53075,Plantae,Plantae,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium dissectum,,species
Geranium molle,53076,Plantae,Plantae,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium molle,Geranio de los caminos,species
Geranium purpureum,57643,Plantae,Plantae,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium purpureum,,species
Pelargonium graveolens,127298,Plantae,Plantae,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,Pelargonium graveolens,geranio de olor,species
Gunnera herteri,977197,Plantae,Plantae,Magnoliopsida,Gunnerales,Gunneraceae,Gunnera,Gunnera herteri,,species
Dicliptera squarrosa,792005,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Dicliptera,Dicliptera squarrosa,Canario Rojo,species
Dyschoriste humilis,524998,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Dyschoriste,Dyschoriste humilis,,species
Hygrophila costata,163902,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Hygrophila,Hygrophila costata,,species
Justicia axillaris,549251,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia axillaris,,species
Justicia carnea,327856,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia carnea,Corona de rey,species
Justicia laevilinguis,880803,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,,species
Poikilacanthus glandulosus,880802,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Poikilacanthus,Poikilacanthus glandulosus,,species
Ruellia angustiflora,793758,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia angustiflora,,species
Ruellia brevifolia,168209,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia brevifolia,,species
Ruellia hypericoides,1255916,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia hypericoides,,species
Ruellia morongii,790077,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia morongii,,species
Ruellia simplex,126633,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia simplex,Petunia mexicana,species
Stenandrium dulce,169349,Plantae,Plantae,Magnoliopsida,Lamiales,Acanthaceae,Stenandrium,Stenandrium dulce,,species
Amphilophium crucigerum,746567,Plantae,Plantae,Magnoliopsida,Lamiales,Bignoniaceae,Amphilophium,Amphilophium crucigerum,Bejuco de canoita,species
Bignonia callistegioides,543859,Plantae,Plantae,Magnoliopsida,Lamiales,Bignoniaceae,Bignonia,Bignonia callistegioides,Dama de Monte,species
Campsis radicans,75995,Plantae,Plantae,Magnoliopsida,Lamiales,Bignoniaceae,Campsis,Campsis radicans,enredadera de trompeta,species
Dolichandra cynanchoides,464557,Plantae,Plantae,Magnoliopsida,Lamiales,Bignoniaceae,Dolichandra,Dolichandra cynanchoides,Sacha huasca,species
Dolichandra unguis-cati,584095,Plantae,Plantae,Magnoliopsida,Lamiales,Bignoniaceae,Dolichandra,Dolichandra unguis-cati,Uña de gato,species
Jacaranda mimosifolia,77541,Plantae,Plantae,Magnoliopsida,Lamiales,Bignoniaceae,Jacaranda,Jacaranda mimosifolia,jacarandá,species
Podranea ricasoliana,167116,Plantae,Plantae,Magnoliopsida,Lamiales,Bignoniaceae,Podranea,Podranea ricasoliana,Campana rey sudafricana,species
Pyrostegia venusta,126634,Plantae,Plantae,Magnoliopsida,Lamiales,Bignoniaceae,Pyrostegia,Pyrostegia venusta,Llamarada,species
Tecoma stans,48363,Plantae,Plantae,Magnoliopsida,Lamiales,Bignoniaceae,Tecoma,Tecoma stans,timboco,species
Sinningia allagophylla,869970,Plantae,Plantae,Magnoliopsida,Lamiales,Gesneriaceae,Sinningia,Sinningia allagophylla,,species
Sinningia elatior,551019,Plantae,Plantae,Magnoliopsida,Lamiales,Gesneriaceae,Sinningia,Sinningia elatior,,species
Sinningia tubiflora,824715,Plantae,Plantae,Magnoliopsida,Lamiales,Gesneriaceae,Sinningia,Sinningia tubiflora,,species
Clerodendrum bungei,160739,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum bungei,Hediondilla,species
Clinopodium brownei,132127,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,Clinopodium brownei,Poleo,species
Coleus barbatus,157127,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Coleus,Coleus barbatus,,species
Coleus caninus,1229219,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Coleus,Coleus caninus,Acetaminofén,species
Coleus neochilus,1229224,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Coleus,Coleus neochilus,,species
Condea floribunda,739477,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Condea,Condea floribunda,,species
Glechon marifolia,1131905,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Glechon,Glechon marifolia,,species
Hedeoma multiflora,992629,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Hedeoma,Hedeoma multiflora,,species
Hyptis mutabilis,130175,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Hyptis,Hyptis mutabilis,Yerba del lucero,species
Lavandula dentata,71134,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,Lavandula dentata,lavanda,species
Leonotis nepetifolia,141634,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Leonotis,Leonotis nepetifolia,Bola del rey,species
Leonurus sibiricus,61476,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Leonurus,Leonurus sibiricus,altamisa,species
Marrubium vulgare,54605,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,Marrubium vulgare,Marrubio de monte,species
Mentha pulegium,57116,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Poleo,species
Mentha spicata,62652,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha spicata,hierbabuena arodi,species
Ocimum basilicum,61398,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Ocimum,Ocimum basilicum,Albahaca blanca,species
Ocimum carnosum,278913,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Ocimum,Ocimum carnosum,albaca,species
Plectranthus verticillatus,327780,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Plectranthus,Plectranthus verticillatus,planta del dinero,species
Prunella vulgaris,52764,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Prunella,Prunella vulgaris,Bretónica,species
Salvia guaranitica,346173,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia guaranitica,Salvia azul,species
Salvia hispanica,53219,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia hispanica,Chía,species
Salvia microphylla,168386,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia microphylla,mirto chico,species
Salvia microphylla microphylla,315262,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia microphylla,,subspecies
Salvia officinalis,51738,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia officinalis,Salvia,species
Salvia ovalifolia,1218508,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia ovalifolia,,species
Salvia plebeia,460319,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia plebeia,,species
Salvia polystachia,1349529,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia polystachia,Romerillo,species
Salvia procurrens,782268,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia procurrens,Salvia rastrera,species
Salvia rosmarinus,636795,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia rosmarinus,Romero,species
Salvia uliginosa,405814,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia uliginosa,Salvia celeste,species
Scutellaria racemosa,143701,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria racemosa,,species
Stachys arvensis,169309,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Stachys,Stachys arvensis,hierba del gato,species
Stachys byzantina,127480,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Stachys,Stachys byzantina,,species
Teucrium cubense,79340,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,Teucrium cubense,Agrimonia,species
Teucrium vesicarium,277922,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,Teucrium vesicarium,,species
Vitex megapotamica,431726,Plantae,Plantae,Magnoliopsida,Lamiales,Lamiaceae,Vitex,Vitex megapotamica,Tarumá sin espinas,species
Utricularia gibba,79464,Plantae,Plantae,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,Utricularia gibba,Perrito de agua,species
Utricularia platensis,790355,Plantae,Plantae,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,Utricularia platensis,,species
Utricularia tricolor,564028,Plantae,Plantae,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,Utricularia tricolor,,species
Micranthemum umbrosum,165372,Plantae,Plantae,Magnoliopsida,Lamiales,Linderniaceae,Micranthemum,Micranthemum umbrosum,,species
Ibicella lutea,164032,Plantae,Plantae,Magnoliopsida,Lamiales,Martyniaceae,Ibicella,Ibicella lutea,Cuerno del diablo,species
Fraxinus uhdei,134212,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus uhdei,Fresno,species
Jasminum mesnyi,164229,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum mesnyi,Jazmín amarillo,species
Jasminum polyanthum,342641,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum polyanthum,Jazmín rosa asiático,species
Ligustrum lucidum,77740,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Ligustrum lucidum,Ligustro,species
Ligustrum sinense,128769,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Ligustrum sinense,Ligustrina,species
Ligustrum vulgare,119805,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Ligustrum vulgare,aligustre,species
Menodora integrifolia,1068879,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Menodora,Menodora integrifolia,,species
Olea europaea,57140,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Olea,Olea europaea,olivo,species
Agalinis communis,830545,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis,Agalinis communis,,species
Agalinis genistifolia,1031277,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis,Agalinis genistifolia,,species
Agalinis linarioides,558716,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis,Agalinis linarioides,,species
Bellardia trixago,51286,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Bellardia,Bellardia trixago,Gallocresta,species
Bellardia viscosa,537967,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Bellardia,Bellardia viscosa,,species
Buchnera longifolia,159579,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Buchnera,Buchnera longifolia,,species
Castilleja arvensis,133740,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,Castilleja arvensis,cresta de gallo,species
Castilleja arvensis pastorei,1196830,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,Castilleja arvensis,,subspecies
Angelonia integerrima,790503,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Angelonia,Angelonia integerrima,,species
Antirrhinum majus,48969,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Antirrhinum,Antirrhinum majus,Dragón,species
Bacopa monnieri,75732,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Bacopa,Bacopa monnieri,Verdolaga de puerco,species
Callitriche lechleri,1066105,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche lechleri,,species
Conobea glechomoides,1220364,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Conobea,Conobea glechomoides,,species
Cymbalaria muralis,55727,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Cymbalaria,Cymbalaria muralis,hierba del campanario,species
Gratiola peruviana,353896,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Gratiola,Gratiola peruviana,,species
Mecardonia procumbens,165207,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Mecardonia,Mecardonia procumbens,hoja de quebranto,species
Mecardonia tenella,878620,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Mecardonia,Mecardonia tenella,,species
Nuttallanthus texanus,78235,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Nuttallanthus,Nuttallanthus texanus,,species
Plantago australis,166997,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago australis,Llantén,species
Plantago brasiliensis,841854,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago brasiliensis,,species
Plantago lanceolata,53178,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,Llantén menor,species
Plantago major,58961,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago major,cancerina,species
Plantago myosuros,592193,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago myosuros,,species
Plantago tomentosa,962891,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago tomentosa,,species
Scoparia dulcis,317963,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Scoparia,Scoparia dulcis,Paraguay,species
Scoparia montevidensis,230664,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Scoparia,Scoparia montevidensis,,species
Stemodia hyptoides,1068723,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Stemodia,Stemodia hyptoides,,species
Stemodia palustris,876813,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Stemodia,Stemodia palustris,,species
Stemodia tetragona,1193319,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Stemodia,Stemodia tetragona,,species
Stemodia verticillata,282976,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Stemodia,Stemodia verticillata,,species
Veronica anagallis-aquatica,57858,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica anagallis-aquatica,anagálide acuática,species
Veronica arvensis,55748,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica arvensis,,species
Veronica peregrina,60317,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica peregrina,Azulete peregrino,species
Veronica persica,55666,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica persica,Azulete pérsico,species
Buddleja angusticarpa,1146709,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,Buddleja angusticarpa,,species
Buddleja madagascariensis,159587,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,Buddleja madagascariensis,,species
Buddleja stachyoides,742735,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,Buddleja stachyoides,Cambará,species
Myoporum laetum,63611,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Myoporum,Myoporum laetum,transparente,species
Verbascum virgatum,64130,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,Verbascum virgatum,Gordolobo,species
Aloysia chamaedryfolia,1152867,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Aloysia,Aloysia chamaedryfolia,,species
Aloysia gratissima,56891,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Aloysia,Aloysia gratissima,Vara dulce,species
